"","precursor_name","updated_precursor_name"
"1175","TAG(56:7_FA22:4)","TG(56:7_FA22:4)"
"1176","TAG(56:7_FA22:5)","TG(56:7_FA22:5)"
"1177","TAG(56:7_FA22:6)","TG(56:7_FA22:6)"
"1178","TAG(56:8_FA16:0)","TG(56:8_FA16:0)"
"1179","TAG(56:8_FA16:1)","TG(56:8_FA16:1)"
"1180","TAG(56:8_FA18:1)","TG(56:8_FA18:1)"
"1181","TAG(56:8_FA18:2)","TG(56:8_FA18:2)"
"1182","TAG(56:8_FA18:3)","TG(56:8_FA18:3)"
"1183","TAG(56:8_FA20:4)","TG(56:8_FA20:4)"
"1184","TAG(56:8_FA20:5)","TG(56:8_FA20:5)"
"1185","TAG(56:8_FA22:5)","TG(56:8_FA22:5)"
"1186","TAG(56:8_FA22:6)","TG(56:8_FA22:6)"
"1187","TAG(56:9_FA18:3)","TG(56:9_FA18:3)"
"1188","TAG(56:9_FA20:4)","TG(56:9_FA20:4)"
"1189","TAG(56:9_FA20:5)","TG(56:9_FA20:5)"
"1190","TAG(56:9_FA22:6)","TG(56:9_FA22:6)"
"1191","TAG(57:10_FA22:6)","TG(57:10_FA22:6)"
"1192","TAG(57:2_FA18:1)","TG(57:2_FA18:1)"
"1193","TAG(57:3_FA18:2)","TG(57:3_FA18:2)"
"1194","TAG(58:10_FA18:2)","TG(58:10_FA18:2)"
"1195","TAG(58:10_FA20:4)","TG(58:10_FA20:4)"
"1196","TAG(58:10_FA20:5)","TG(58:10_FA20:5)"
"1197","TAG(58:10_FA22:5)","TG(58:10_FA22:5)"
"1198","TAG(58:10_FA22:6)","TG(58:10_FA22:6)"
"1199","TAG(58:2_FA18:1)","TG(58:2_FA18:1)"
"1200","TAG(58:3_FA18:1)","TG(58:3_FA18:1)"
"1201","TAG(58:5_FA18:1)","TG(58:5_FA18:1)"
"1202","TAG(58:6_FA16:0)","TG(58:6_FA16:0)"
"1203","TAG(58:6_FA18:0)","TG(58:6_FA18:0)"
"1204","TAG(58:6_FA18:1)","TG(58:6_FA18:1)"
"1205","TAG(58:6_FA20:4)","TG(58:6_FA20:4)"
"1206","TAG(58:6_FA22:4)","TG(58:6_FA22:4)"
"1207","TAG(58:6_FA22:5)","TG(58:6_FA22:5)"
"1208","TAG(58:7_FA16:0)","TG(58:7_FA16:0)"
"1209","TAG(58:7_FA18:0)","TG(58:7_FA18:0)"
"1210","TAG(58:7_FA18:1)","TG(58:7_FA18:1)"
"1211","TAG(58:7_FA18:2)","TG(58:7_FA18:2)"
"1212","TAG(58:7_FA20:4)","TG(58:7_FA20:4)"
"1213","TAG(58:7_FA22:4)","TG(58:7_FA22:4)"
"1214","TAG(58:7_FA22:5)","TG(58:7_FA22:5)"
"1215","TAG(58:7_FA22:6)","TG(58:7_FA22:6)"
"1216","TAG(58:8_FA18:1)","TG(58:8_FA18:1)"
"1217","TAG(58:8_FA18:2)","TG(58:8_FA18:2)"
"1218","TAG(58:8_FA20:3)","TG(58:8_FA20:3)"
"1219","TAG(58:8_FA20:4)","TG(58:8_FA20:4)"
"1220","TAG(58:8_FA22:5)","TG(58:8_FA22:5)"
"1221","TAG(58:8_FA22:6)","TG(58:8_FA22:6)"
"1222","TAG(58:9_FA18:1)","TG(58:9_FA18:1)"
"1223","TAG(58:9_FA18:2)","TG(58:9_FA18:2)"
"1224","TAG(58:9_FA20:4)","TG(58:9_FA20:4)"
"1225","TAG(58:9_FA22:5)","TG(58:9_FA22:5)"
"1226","TAG(58:9_FA22:6)","TG(58:9_FA22:6)"
"1227","TAG(60:10_FA22:5)","TG(60:10_FA22:5)"
"1228","TAG(60:10_FA22:6)","TG(60:10_FA22:6)"
"1229","TAG(60:11_FA22:5)","TG(60:11_FA22:5)"
"1230","TAG(60:11_FA22:6)","TG(60:11_FA22:6)"
"1231","TAG(60:12_FA22:6)","TG(60:12_FA22:6)"
