"","precursor_name","updated_precursor_name"
"1","CE(14:0)","CE(14:0)"
"2","CE(16:0)","CE(16:0)"
"3","CE(16:1)","CE(16:1)"
"4","CE(18:0)","CE(18:0)"
"5","CE(18:1)","CE(18:1)"
"6","CE(18:2)","CE(18:2)"
"7","CE(18:3)","CE(18:3)"
"8","CE(20:0)","CE(20:0)"
"9","CE(20:1)","CE(20:1)"
"10","CE(20:2)","CE(20:2)"
"11","CE(20:3)","CE(20:3)"
"12","CE(20:4)","CE(20:4)"
"13","CE(20:5)","CE(20:5)"
"14","CE(22:0)","CE(22:0)"
"15","CE(22:1)","CE(22:1)"
"16","CE(22:2)","CE(22:2)"
"17","CE(22:4)","CE(22:4)"
"18","CE(22:5)","CE(22:5)"
"19","CE(22:6)","CE(22:6)"
"20","CE(24:0)","CE(24:0)"
"21","CE(24:1)","CE(24:1)"
"22","SIL_14:1 cholesteryl-d7 ester","SIL_CE(14:1)_d7"
"23","SIL_16:1 cholesteryl-d7 ester","SIL_CE(16:1)_d7"
"24","SIL_18:1 cholesteryl-d7 ester","SIL_CE(18:1)_d7"
"25","SIL_20:3 cholesteryl-d7 ester","SIL_CE(20:3)_d7"
"26","SIL_22:4 cholesteryl-d7 ester","SIL_CE(22:4)_d7"
"27","CER(14:0)","Cer(d18:1/14:0)"
"28","CER(16:0)","Cer(d18:1/16:0)"
"29","CER(18:0)","Cer(d18:1/18:0)"
"30","CER(18:1)","Cer(d18:1/18:1)"
"31","CER(20:0)","Cer(d18:1/20:0)"
"32","CER(20:1)","Cer(d18:1/20:1)"
"33","CER(22:0)","Cer(d18:1/22:0)"
"34","CER(22:1)","Cer(d18:1/22:1)"
"35","CER(24:0)","Cer(d18:1/24:0)"
"36","CER(24:1)","Cer(d18:1/24:1)"
"37","CER(26:0)","Cer(d18:1/26:0)"
"38","CER(26:1)","Cer(d18:1/26:1)"
"39","SIL_C15 Ceramide-d7 (d18:1-d7/15:0)","SIL_Cer(d18:1-d7/15:0)_d7"
"40","SIL_C16:1 Ceramide-d7 (d18:1-d7/16:1)","SIL_Cer(d18:1-d7/16:1)_d7"
"41","SIL_C18:1 Ceramide-d7 (d18:1-d7/18:1)","SIL_Cer(d18:1-d7/18:1)_d7"
"42","SIL_C20:1 Ceramide-d7 (d18:1-d7/20:1)","SIL_Cer(d18:1-d7/20:1)_d7"
"43","SIL_C22:1 Ceramide-d7 (d18:1-d7/22:1)","SIL_Cer(d18:1-d7/22:1)_d7"
"44","SIL_C24:1 Ceramide-d7 (d18:1-d7/24:1)","SIL_Cer(d18:1-d7/24:1)_d7"
"45","DAG(14:0_14:0)","DG(14:0_14:0)"
"46","DAG(14:0_16:1)","DG(14:0_16:1)"
"47","DAG(14:0_18:1)","DG(14:0_18:1)"
"48","DAG(14:0_18:2)","DG(14:0_18:2)"
"49","DAG(14:0_18:3)","DG(14:0_18:3)"
"50","DAG(14:0_20:0)","DG(14:0_20:0)"
"51","DAG(14:0_20:4)","DG(14:0_20:4)"
"52","DAG(14:0_22:6)","DG(14:0_22:6)"
"53","DAG(16:0_16:0)","DG(16:0_16:0)"
"54","DAG(16:0_16:1)","DG(16:0_16:1)"
"55","DAG(16:0_18:0)","DG(16:0_18:0)"
"56","DAG(16:0_18:1)","DG(16:0_18:1)"
"57","DAG(16:0_18:2)","DG(16:0_18:2)"
"58","DAG(16:0_18:3)","DG(16:0_18:3)"
"59","DAG(16:0_20:3)","DG(16:0_20:3)"
"60","DAG(16:0_20:4)","DG(16:0_20:4)"
"61","DAG(16:0_20:5)","DG(16:0_20:5)"
"62","DAG(16:0_22:5)","DG(16:0_22:5)"
"63","DAG(16:0_22:6)","DG(16:0_22:6)"
"64","DAG(16:1_16:1)","DG(16:1_16:1)"
"65","DAG(16:1_18:0)","DG(16:1_18:0)"
"66","DAG(16:1_18:1)","DG(16:1_18:1)"
"67","DAG(16:1_18:2)","DG(16:1_18:2)"
"68","DAG(16:1_18:3)","DG(16:1_18:3)"
"69","DAG(16:1_20:0)","DG(16:1_20:0)"
"70","DAG(16:1_20:2)","DG(16:1_20:2)"
"71","DAG(16:1_20:4)","DG(16:1_20:4)"
"72","DAG(16:1_22:6)","DG(16:1_22:6)"
"73","DAG(18:0_18:1)","DG(18:0_18:1)"
"74","DAG(18:0_18:2)","DG(18:0_18:2)"
"75","DAG(18:0_18:3)","DG(18:0_18:3)"
"76","DAG(18:0_22:6)","DG(18:0_22:6)"
"77","DAG(18:1_18:1)","DG(18:1_18:1)"
"78","DAG(18:1_18:2)","DG(18:1_18:2)"
"79","DAG(18:1_20:1)","DG(18:1_20:1)"
"80","DAG(18:1_20:2)","DG(18:1_20:2)"
"81","DAG(18:1_20:3)","DG(18:1_20:3)"
"82","DAG(18:1_20:4)","DG(18:1_20:4)"
"83","DAG(18:1_20:5)","DG(18:1_20:5)"
"84","DAG(18:1_22:4)","DG(18:1_22:4)"
"85","DAG(18:1_22:5)","DG(18:1_22:5)"
"86","DAG(18:1_22:6)","DG(18:1_22:6)"
"87","DAG(18:2_18:3)","DG(18:2_18:3)"
"88","DAG(18:2_20:3)","DG(18:2_20:3)"
"89","DAG(18:2_20:4)","DG(18:2_20:4)"
"90","DAG(18:2_20:5)","DG(18:2_20:5)"
"91","DAG(18:2_22:4)","DG(18:2_22:4)"
"92","DAG(18:2_22:5)","DG(18:2_22:5)"
"93","DAG(18:2_22:6)","DG(18:2_22:6)"
"94","DAG(20:0_20:0)","DG(20:0_20:0)"
"95","SIL_17:0-14:1 DG-d5","SIL_DG(17:0_14:1)_d5"
"96","SIL_17:0-16:1 DG-d5","SIL_DG(17:0_16:1)_d5"
"97","SIL_17:0-18:1 DG-d5","SIL_DG(17:0_18:1)_d5"
"98","SIL_17:0-20:3 DG-d5","SIL_DG(17:0_20:3)_d5"
"99","SIL_17:0-22:4 DG-d5","SIL_DG(17:0_22:4)_d5"
"100","DCER(14:0)","DhCer(d18:0/14:0)"
"101","DCER(16:0)","DhCer(d18:0/16:0)"
"102","DCER(18:0)","DhCer(d18:0/18:0)"
"103","DCER(18:1)","DhCer(d18:0/18:1)"
"104","DCER(20:0)","DhCer(d18:0/20:0)"
"105","DCER(20:1)","DhCer(d18:0/20:1)"
"106","DCER(22:0)","DhCer(d18:0/22:0)"
"107","DCER(22:1)","DhCer(d18:0/22:1)"
"108","DCER(24:0)","DhCer(d18:0/24:0)"
"109","DCER(24:1)","DhCer(d18:0/24:1)"
"110","DCER(26:0)","DhCer(d18:0/26:0)"
"111","DCER(26:1)","DhCer(d18:0/26:1)"
"112","SIL_C13 Dihydroceramide-d7 (d18:0-D7/13:0)","SIL_DhCer(d18:0-d7/13:0)_d7"
"113","FFA(14:0)","FA(14:0)"
"114","FFA(14:1)","FA(14:1)"
"115","FFA(16:0)","FA(16:0)"
"116","FFA(16:1)","FA(16:1)"
"117","FFA(16:2)","FA(16:2)"
"118","FFA(18:0)","FA(18:0)"
"119","FFA(18:1)","FA(18:1)"
"120","FFA(18:2)","FA(18:2)"
"121","FFA(18:3)","FA(18:3)"
"122","FFA(20:0)","FA(20:0)"
"123","FFA(20:1)","FA(20:1)"
"124","FFA(20:2)","FA(20:2)"
"125","FFA(20:3)","FA(20:3)"
"126","FFA(20:4)","FA(20:4)"
"127","FFA(20:5)","FA(20:5)"
"128","FFA(22:4)","FA(22:4)"
"129","FFA(22:5)","FA(22:5)"
"130","FFA(22:6)","FA(22:6)"
"131","FFA(24:0)","FA(24:0)"
"132","FFA(24:1)","FA(24:1)"
"133","SIL_Stearic Acid-d4","SIL_FA(18:0)_d4"
"134","SIL_Oleic Acid-d9","SIL_FA(18:1(9Z))_d9"
"135","SIL_Linoleic Acid-d11","SIL_FA(18:2(9Z,12Z))_d11"
"136","SIL_Arachidonic Acid-d5","SIL_FA(20:4(5Z,8Z,11Z,14Z))_d5"
"137","SIL_Palmitic Acid-d5","SIL_FA(16:0)_d5"
"138","HCER(14:0)","HexCer(d18:1/14:0)"
"139","HCER(16:0)","HexCer(d18:1/16:0)"
"140","HCER(18:0)","HexCer(d18:1/18:0)"
"141","HCER(18:1)","HexCer(d18:1/18:1)"
"142","HCER(20:0)","HexCer(d18:1/20:0)"
"143","HCER(20:1)","HexCer(d18:1/20:1)"
"144","HCER(22:0)","HexCer(d18:1/22:0)"
"145","HCER(22:1)","HexCer(d18:1/22:1)"
"146","HCER(24:0)","HexCer(d18:1/24:0)"
"147","HCER(24:1)","HexCer(d18:1/24:1)"
"148","HCER(26:0)","HexCer(d18:1/26:0)"
"149","HCER(26:1)","HexCer(d18:1/26:1)"
"150","HCER(d18:0_18:0)","HexCer(d18:0/18:0)"
"151","HCER(d18:0_20:0)","HexCer(d18:0/20:0)"
"152","HCER(d18:0_22:0)","HexCer(d18:0/22:0)"
"153","HCER(d18:0_24:0)","HexCer(d18:0/24:0)"
"154","HCER(d18:0_24:1)","HexCer(d18:0/24:1)"
"155","HCER(d18:0_26:0)","HexCer(d18:0/26:0)"
"156","HCER(d18:0_26:1)","HexCer(d18:0/26:1)"
"157","SIL_C15 Glucosyl(β) Ceramide-D7 (d18:1-D7/15:0)","SIL_HexCer(d18:1-d7/15:0)_d7"
"158","LCER(14:0)","LacCer(d18:1/14:0)"
"159","LCER(16:0)","LacCer(d18:1/16:0)"
"160","LCER(18:0)","LacCer(d18:1/18:0)"
"161","LCER(18:1)","LacCer(d18:1/18:1)"
"162","LCER(20:0)","LacCer(d18:1/20:0)"
"163","LCER(20:1)","LacCer(d18:1/20:1)"
"164","LCER(22:0)","LacCer(d18:1/22:0)"
"165","LCER(22:1)","LacCer(d18:1/22:1)"
"166","LCER(24:0)","LacCer(d18:1/24:0)"
"167","LCER(24:1)","LacCer(d18:1/24:1)"
"168","LCER(26:0)","LacCer(d18:1/26:0)"
"169","LCER(26:1)","LacCer(d18:1/26:1)"
"170","LCER(d18:0_18:0)","LacCer(d18:0/18:0)"
"171","LCER(d18:0_20:0)","LacCer(d18:0/20:0)"
"172","LCER(d18:0_22:0)","LacCer(d18:0/22:0)"
"173","LCER(d18:0_24:0)","LacCer(d18:0/24:0)"
"174","LCER(d18:0_24:1)","LacCer(d18:0/24:1)"
"175","LCER(d18:0_26:0)","LacCer(d18:0/26:0)"
"176","LCER(d18:0_26:1)","LacCer(d18:0/26:1)"
"177","SIL_C15 Lactosyl(β) Ceramide-D7 (d18:1-D7/15:0)","SIL_LacCer(d18:1-d7/15:0)_d7"
"178","LPC(14:0)","LPC(14:0)"
"179","LPC(16:0)","LPC(16:0)"
"180","LPC(16:1)","LPC(16:1)"
"181","LPC(18:0)","LPC(18:0)"
"182","LPC(18:1)","LPC(18:1)"
"183","LPC(18:2)","LPC(18:2)"
"184","LPC(18:3)","LPC(18:3)"
"185","LPC(20:0)","LPC(20:0)"
"186","LPC(20:1)","LPC(20:1)"
"187","LPC(20:2)","LPC(20:2)"
"188","LPC(20:3)","LPC(20:3)"
"189","LPC(20:4)","LPC(20:4)"
"190","LPC(20:5)","LPC(20:5)"
"191","LPC(22:4)","LPC(22:4)"
"192","LPC(22:5)","LPC(22:5)"
"193","LPC(22:6)","LPC(22:6)"
"194","SIL_15:0 Lyso PC-d5","SIL_LPC(15:0)_d5"
"195","SIL_17:0 Lyso PC-d5","SIL_LPC(17:0)_d5"
"196","SIL_19:0 Lyso PC-d5","SIL_LPC(19:0)_d5"
"197","LPE(14:0)","LPE(14:0)"
"198","LPE(16:0)","LPE(16:0)"
"199","LPE(16:1)","LPE(16:1)"
"200","LPE(18:0)","LPE(18:0)"
"201","LPE(18:1)","LPE(18:1)"
"202","LPE(18:2)","LPE(18:2)"
"203","LPE(18:3)","LPE(18:3)"
"204","LPE(20:0)","LPE(20:0)"
"205","LPE(20:1)","LPE(20:1)"
"206","LPE(20:2)","LPE(20:2)"
"207","LPE(20:3)","LPE(20:3)"
"208","LPE(20:4)","LPE(20:4)"
"209","LPE(20:5)","LPE(20:5)"
"210","LPE(22:4)","LPE(22:4)"
"211","LPE(22:5)","LPE(22:5)"
"212","LPE(22:6)","LPE(22:6)"
"213","SIL_15:0 Lyso PE-d5","SIL_LPE(15:0)_d5"
"214","SIL_17:0 Lyso PE-d5","SIL_LPE(17:0)_d5"
"215","SIL_19:0 Lyso PE-d5","SIL_LPE(19:0)_d5"
"216","LPG(14:0)","LPG(14:0)"
"217","LPG(16:0)","LPG(16:0)"
"218","LPG(16:1)","LPG(16:1)"
"219","LPG(18:0)","LPG(18:0)"
"220","LPG(18:1)","LPG(18:1)"
"221","LPG(18:2)","LPG(18:2)"
"222","LPG(18:3)","LPG(18:3)"
"223","LPG(20:0)","LPG(20:0)"
"224","LPG(20:1)","LPG(20:1)"
"225","LPG(20:2)","LPG(20:2)"
"226","LPG(20:3)","LPG(20:3)"
"227","LPG(20:4)","LPG(20:4)"
"228","LPG(20:5)","LPG(20:5)"
"229","LPG(22:4)","LPG(22:4)"
"230","LPG(22:5)","LPG(22:5)"
"231","LPG(22:6)","LPG(22:6)"
"232","SIL_15:0 Lyso PG-d5","SIL_LPG(15:0)_d5"
"233","SIL_17:0 Lyso PG-d5","SIL_LPG(17:0)_d5"
"234","SIL_19:0 Lyso PG-d5","SIL_LPG(19:0)_d5"
"235","LPI(14:0)","LPI(14:0)"
"236","LPI(16:0)","LPI(16:0)"
"237","LPI(16:1)","LPI(16:1)"
"238","LPI(18:0)","LPI(18:0)"
"239","LPI(18:1)","LPI(18:1)"
"240","LPI(18:2)","LPI(18:2)"
"241","LPI(18:3)","LPI(18:3)"
"242","LPI(20:0)","LPI(20:0)"
"243","LPI(20:1)","LPI(20:1)"
"244","LPI(20:2)","LPI(20:2)"
"245","LPI(20:3)","LPI(20:3)"
"246","LPI(20:4)","LPI(20:4)"
"247","LPI(20:5)","LPI(20:5)"
"248","LPI(22:4)","LPI(22:4)"
"249","LPI(22:5)","LPI(22:5)"
"250","LPI(22:6)","LPI(22:6)"
"251","SIL_15:0 Lyso PI-d5","SIL_LPI(15:0)_d5"
"252","SIL_17:0 Lyso PI-d5","SIL_LPI(17:0)_d5"
"253","SIL_19:0 Lyso PI-d5","SIL_LPI(19:0)_d5"
"254","LPS(14:0)","LPS(14:0)"
"255","LPS(16:0)","LPS(16:0)"
"256","LPS(16:1)","LPS(16:1)"
"257","LPS(18:0)","LPS(18:0)"
"258","LPS(18:1)","LPS(18:1)"
"259","LPS(18:2)","LPS(18:2)"
"260","LPS(18:3)","LPS(18:3)"
"261","LPS(20:0)","LPS(20:0)"
"262","LPS(20:1)","LPS(20:1)"
"263","LPS(20:2)","LPS(20:2)"
"264","LPS(20:3)","LPS(20:3)"
"265","LPS(20:4)","LPS(20:4)"
"266","LPS(20:5)","LPS(20:5)"
"267","LPS(22:4)","LPS(22:4)"
"268","LPS(22:5)","LPS(22:5)"
"269","LPS(22:6)","LPS(22:6)"
"270","SIL_15:0 Lyso PS-d5","SIL_LPS(15:0)_d5"
"271","SIL_17:0 Lyso PS-d5","SIL_LPS(17:0)_d5"
"272","SIL_17:1 Lyso PS_Individual","SIL_LPS(17:1)"
"273","SIL_19:0 Lyso PS-d5","SIL_LPS(19:0)_d5"
"274","MAG(14:0)","MG(14:0)"
"275","MAG(14:1)","MG(14:1)"
"276","MAG(16:0)","MG(16:0)"
"277","MAG(16:1)","MG(16:1)"
"278","MAG(18:0)","MG(18:0)"
"279","MAG(18:1)","MG(18:1)"
"280","MAG(18:2)","MG(18:2)"
"281","MAG(18:3)","MG(18:3)"
"282","MAG(20:0)","MG(20:0)"
"283","MAG(20:1)","MG(20:1)"
"284","MAG(20:2)","MG(20:2)"
"285","MAG(20:3)","MG(20:3)"
"286","MAG(20:4)","MG(20:4)"
"287","MAG(22:0)","MG(22:0)"
"288","MAG(22:1)","MG(22:1)"
"289","MAG(22:2)","MG(22:2)"
"290","MAG(22:3)","MG(22:3)"
"291","MAG(22:4)","MG(22:4)"
"292","MAG(22:5)","MG(22:5)"
"293","MAG(22:6)","MG(22:6)"
"294","SIL_18:1-d7 MG","SIL_MG(18:1)_d7"
"295","PC(14:0_14:0)","PC(14:0_14:0)"
"296","PC(14:0_18:1)","PC(14:0_18:1)"
"297","PC(14:0_18:2)","PC(14:0_18:2)"
"298","PC(14:0_18:3)","PC(14:0_18:3)"
"299","PC(14:0_20:1)","PC(14:0_20:1)"
"300","PC(14:0_20:2)","PC(14:0_20:2)"
"301","PC(14:0_20:3)","PC(14:0_20:3)"
"302","PC(14:0_20:4)","PC(14:0_20:4)"
"303","PC(14:0_20:5)","PC(14:0_20:5)"
"304","PC(14:0_22:4)","PC(14:0_22:4)"
"305","PC(14:0_22:5)","PC(14:0_22:5)"
"306","PC(14:0_22:6)","PC(14:0_22:6)"
"307","PC(14:1_14:1)","PC(14:1_14:1)"
"308","PC(16:0_14:0)","PC(16:0_14:0)"
"309","PC(16:0_16:0)","PC(16:0_16:0)"
"310","PC(16:0_16:1)","PC(16:0_16:1)"
"311","PC(16:0_18:0)","PC(16:0_18:0)"
"312","PC(16:0_18:1)","PC(16:0_18:1)"
"313","PC(16:0_18:2)","PC(16:0_18:2)"
"314","PC(16:0_18:3)","PC(16:0_18:3)"
"315","PC(16:0_20:1)","PC(16:0_20:1)"
"316","PC(16:0_20:2)","PC(16:0_20:2)"
"317","PC(16:0_20:3)","PC(16:0_20:3)"
"318","PC(16:0_20:4)","PC(16:0_20:4)"
"319","PC(16:0_20:5)","PC(16:0_20:5)"
"320","PC(16:0_22:4)","PC(16:0_22:4)"
"321","PC(16:0_22:5)","PC(16:0_22:5)"
"322","PC(16:0_22:6)","PC(16:0_22:6)"
"323","PC(16:1_18:1)","PC(16:1_18:1)"
"324","PC(16:1_18:2)","PC(16:1_18:2)"
"325","PC(18:0_14:0)","PC(18:0_14:0)"
"326","PC(18:0_16:1)","PC(18:0_16:1)"
"327","PC(18:0_18:0)","PC(18:0_18:0)"
"328","PC(18:0_18:1)","PC(18:0_18:1)"
"329","PC(18:0_18:2)","PC(18:0_18:2)"
"330","PC(18:0_18:3)","PC(18:0_18:3)"
"331","PC(18:0_20:0)","PC(18:0_20:0)"
"332","PC(18:0_20:1)","PC(18:0_20:1)"
"333","PC(18:0_20:2)","PC(18:0_20:2)"
"334","PC(18:0_20:3)","PC(18:0_20:3)"
"335","PC(18:0_20:4)","PC(18:0_20:4)"
"336","PC(18:0_20:5)","PC(18:0_20:5)"
"337","PC(18:0_22:4)","PC(18:0_22:4)"
"338","PC(18:0_22:5)","PC(18:0_22:5)"
"339","PC(18:0_22:6)","PC(18:0_22:6)"
"340","PC(18:1_18:1)","PC(18:1_18:1)"
"341","PC(18:1_18:2)","PC(18:1_18:2)"
"342","PC(18:1_18:3)","PC(18:1_18:3)"
"343","PC(18:1_20:1)","PC(18:1_20:1)"
"344","PC(18:1_20:2)","PC(18:1_20:2)"
"345","PC(18:1_20:3)","PC(18:1_20:3)"
"346","PC(18:1_20:4)","PC(18:1_20:4)"
"347","PC(18:1_20:5)","PC(18:1_20:5)"
"348","PC(18:1_22:4)","PC(18:1_22:4)"
"349","PC(18:1_22:5)","PC(18:1_22:5)"
"350","PC(18:1_22:6)","PC(18:1_22:6)"
"351","PC(18:2_16:1)","PC(18:2_16:1)"
"352","PC(18:2_18:2)","PC(18:2_18:2)"
"353","PC(18:2_18:3)","PC(18:2_18:3)"
"354","PC(18:2_20:1)","PC(18:2_20:1)"
"355","PC(18:2_20:2)","PC(18:2_20:2)"
"356","PC(18:2_20:3)","PC(18:2_20:3)"
"357","PC(18:2_20:4)","PC(18:2_20:4)"
"358","PC(18:2_20:5)","PC(18:2_20:5)"
"359","PC(18:2_22:4)","PC(18:2_22:4)"
"360","PC(18:2_22:5)","PC(18:2_22:5)"
"361","PC(18:2_22:6)","PC(18:2_22:6)"
"362","PC(20:0_16:1)","PC(20:0_16:1)"
"363","PC(20:0_18:1)","PC(20:0_18:1)"
"364","PC(20:0_18:3)","PC(20:0_18:3)"
"365","PC(20:0_20:1)","PC(20:0_20:1)"
"366","PC(20:0_20:2)","PC(20:0_20:2)"
"367","PC(20:0_20:3)","PC(20:0_20:3)"
"368","PC(20:0_20:4)","PC(20:0_20:4)"
"369","PC(20:0_20:5)","PC(20:0_20:5)"
"370","PC(20:0_22:4)","PC(20:0_22:4)"
"371","PC(20:0_22:5)","PC(20:0_22:5)"
"372","PC(20:0_22:6)","PC(20:0_22:6)"
"373","SIL_17:0-16:1 PC-d5","SIL_PC(17:0_16:1)_d5"
"374","SIL_17:0-18:1 PC-d5","SIL_PC(17:0_18:1)_d5"
"375","SIL_17:0-20:3 PC-d5","SIL_PC(17:0_20:3)_d5"
"376","SIL_17:0-22:4 PC-d5","SIL_PC(17:0_22:4)_d5"
"377","PE(14:0_14:0)","PE(14:0_14:0)"
"378","PE(14:0_16:1)","PE(14:0_16:1)"
"379","PE(14:0_18:1)","PE(14:0_18:1)"
"380","PE(14:0_18:2)","PE(14:0_18:2)"
"381","PE(14:0_18:3)","PE(14:0_18:3)"
"382","PE(14:0_20:1)","PE(14:0_20:1)"
"383","PE(14:0_20:2)","PE(14:0_20:2)"
"384","PE(14:0_20:3)","PE(14:0_20:3)"
"385","PE(14:0_20:4)","PE(14:0_20:4)"
"386","PE(14:0_20:5)","PE(14:0_20:5)"
"387","PE(14:0_22:4)","PE(14:0_22:4)"
"388","PE(14:0_22:5)","PE(14:0_22:5)"
"389","PE(14:0_22:6)","PE(14:0_22:6)"
"390","PE(14:1_14:1)","PE(14:1_14:1)"
"391","PE(16:0_14:0)","PE(16:0_14:0)"
"392","PE(16:0_16:0)","PE(16:0_16:0)"
"393","PE(16:0_16:1)","PE(16:0_16:1)"
"394","PE(16:0_18:1)","PE(16:0_18:1)"
"395","PE(16:0_18:2)","PE(16:0_18:2)"
"396","PE(16:0_18:3)","PE(16:0_18:3)"
"397","PE(16:0_20:1)","PE(16:0_20:1)"
"398","PE(16:0_20:2)","PE(16:0_20:2)"
"399","PE(16:0_20:3)","PE(16:0_20:3)"
"400","PE(16:0_20:4)","PE(16:0_20:4)"
"401","PE(16:0_20:5)","PE(16:0_20:5)"
"402","PE(16:0_22:4)","PE(16:0_22:4)"
"403","PE(16:0_22:5)","PE(16:0_22:5)"
"404","PE(16:0_22:6)","PE(16:0_22:6)"
"405","PE(18:0_14:0)","PE(18:0_14:0)"
"406","PE(18:0_16:0)","PE(18:0_16:0)"
"407","PE(18:0_16:1)","PE(18:0_16:1)"
"408","PE(18:0_18:0)","PE(18:0_18:0)"
"409","PE(18:0_18:1)","PE(18:0_18:1)"
"410","PE(18:0_18:2)","PE(18:0_18:2)"
"411","PE(18:0_18:3)","PE(18:0_18:3)"
"412","PE(18:0_20:1)","PE(18:0_20:1)"
"413","PE(18:0_20:2)","PE(18:0_20:2)"
"414","PE(18:0_20:3)","PE(18:0_20:3)"
"415","PE(18:0_20:4)","PE(18:0_20:4)"
"416","PE(18:0_20:5)","PE(18:0_20:5)"
"417","PE(18:0_22:4)","PE(18:0_22:4)"
"418","PE(18:0_22:5)","PE(18:0_22:5)"
"419","PE(18:0_22:6)","PE(18:0_22:6)"
"420","PE(18:1_16:1)","PE(18:1_16:1)"
"421","PE(18:1_18:1)","PE(18:1_18:1)"
"422","PE(18:1_18:2)","PE(18:1_18:2)"
"423","PE(18:1_18:3)","PE(18:1_18:3)"
"424","PE(18:1_20:1)","PE(18:1_20:1)"
"425","PE(18:1_20:2)","PE(18:1_20:2)"
"426","PE(18:1_20:3)","PE(18:1_20:3)"
"427","PE(18:1_20:4)","PE(18:1_20:4)"
"428","PE(18:1_20:5)","PE(18:1_20:5)"
"429","PE(18:1_22:4)","PE(18:1_22:4)"
"430","PE(18:1_22:5)","PE(18:1_22:5)"
"431","PE(18:1_22:6)","PE(18:1_22:6)"
"432","PE(18:2_16:1)","PE(18:2_16:1)"
"433","PE(18:2_18:2)","PE(18:2_18:2)"
"434","PE(18:2_18:3)","PE(18:2_18:3)"
"435","PE(18:2_20:1)","PE(18:2_20:1)"
"436","PE(18:2_20:2)","PE(18:2_20:2)"
"437","PE(18:2_20:3)","PE(18:2_20:3)"
"438","PE(18:2_20:4)","PE(18:2_20:4)"
"439","PE(18:2_20:5)","PE(18:2_20:5)"
"440","PE(18:2_22:4)","PE(18:2_22:4)"
"441","PE(18:2_22:5)","PE(18:2_22:5)"
"442","PE(18:2_22:6)","PE(18:2_22:6)"
"443","PE(O-16:0_16:0)","PE(O-16:0_16:0)"
"444","PE(O-16:0_16:1)","PE(O-16:0_16:1)"
"445","PE(O-16:0_18:0)","PE(O-16:0_18:0)"
"446","PE(O-16:0_18:1)","PE(O-16:0_18:1)"
"447","PE(O-16:0_18:2)","PE(O-16:0_18:2)"
"448","PE(O-16:0_18:3)","PE(O-16:0_18:3)"
"449","PE(O-16:0_20:1)","PE(O-16:0_20:1)"
"450","PE(O-16:0_20:2)","PE(O-16:0_20:2)"
"451","PE(O-16:0_20:3)","PE(O-16:0_20:3)"
"452","PE(O-16:0_20:4)","PE(O-16:0_20:4)"
"453","PE(O-16:0_20:5)","PE(O-16:0_20:5)"
"454","PE(O-16:0_22:4)","PE(O-16:0_22:4)"
"455","PE(O-16:0_22:5)","PE(O-16:0_22:5)"
"456","PE(O-16:0_22:6)","PE(O-16:0_22:6)"
"457","PE(O-18:0_16:0)","PE(O-18:0_16:0)"
"458","PE(O-18:0_16:1)","PE(O-18:0_16:1)"
"459","PE(O-18:0_18:0)","PE(O-18:0_18:0)"
"460","PE(O-18:0_18:1)","PE(O-18:0_18:1)"
"461","PE(O-18:0_18:2)","PE(O-18:0_18:2)"
"462","PE(O-18:0_18:3)","PE(O-18:0_18:3)"
"463","PE(O-18:0_20:1)","PE(O-18:0_20:1)"
"464","PE(O-18:0_20:2)","PE(O-18:0_20:2)"
"465","PE(O-18:0_20:3)","PE(O-18:0_20:3)"
"466","PE(O-18:0_20:4)","PE(O-18:0_20:4)"
"467","PE(O-18:0_20:5)","PE(O-18:0_20:5)"
"468","PE(O-18:0_22:4)","PE(O-18:0_22:4)"
"469","PE(O-18:0_22:5)","PE(O-18:0_22:5)"
"470","PE(O-18:0_22:6)","PE(O-18:0_22:6)"
"471","PE(P-14:0_18:0)","PE(P-14:0_18:0)"
"472","PE(P-14:0_18:1)","PE(P-14:0_18:1)"
"473","PE(P-16:0_16:0)","PE(P-16:0_16:0)"
"474","PE(P-16:0_16:1)","PE(P-16:0_16:1)"
"475","PE(P-16:0_18:0)","PE(P-16:0_18:0)"
"476","PE(P-16:0_18:1)","PE(P-16:0_18:1)"
"477","PE(P-16:0_18:2)","PE(P-16:0_18:2)"
"478","PE(P-16:0_18:3)","PE(P-16:0_18:3)"
"479","PE(P-16:0_20:1)","PE(P-16:0_20:1)"
"480","PE(P-16:0_20:2)","PE(P-16:0_20:2)"
"481","PE(P-16:0_20:3)","PE(P-16:0_20:3)"
"482","PE(P-16:0_20:4)","PE(P-16:0_20:4)"
"483","PE(P-16:0_20:5)","PE(P-16:0_20:5)"
"484","PE(P-16:0_22:4)","PE(P-16:0_22:4)"
"485","PE(P-16:0_22:5)","PE(P-16:0_22:5)"
"486","PE(P-16:0_22:6)","PE(P-16:0_22:6)"
"487","PE(P-16:1_18:1)","PE(P-16:1_18:1)"
"488","PE(P-18:0_16:0)","PE(P-18:0_16:0)"
"489","PE(P-18:0_16:1)","PE(P-18:0_16:1)"
"490","PE(P-18:0_18:0)","PE(P-18:0_18:0)"
"491","PE(P-18:0_18:1)","PE(P-18:0_18:1)"
"492","PE(P-18:0_18:2)","PE(P-18:0_18:2)"
"493","PE(P-18:0_18:3)","PE(P-18:0_18:3)"
"494","PE(P-18:0_20:1)","PE(P-18:0_20:1)"
"495","PE(P-18:0_20:2)","PE(P-18:0_20:2)"
"496","PE(P-18:0_20:3)","PE(P-18:0_20:3)"
